Amount,Class,Category_id,Category,Customer_id,Tran_id,Contact_no,Email_id,Anomaly
421.56,0,4,Regalia,Cust_210406,Abcd210406,6042110224,cust210406@gmail.com,1
1408.27,0,4,Regalia,Cust_210418,Abcd210418,1210254530,cust210418@gmail.com,1
253.65,0,4,Regalia,Cust_210420,Abcd210420,1685836288,cust210420@gmail.com,1
357.36,0,4,Regalia,Cust_210421,Abcd210421,9133362287,cust210421@gmail.com,1
306.82,0,4,Regalia,Cust_210449,Abcd210449,5252465324,cust210449@gmail.com,1
504.9,0,4,Regalia,Cust_210459,Abcd210459,8555492195,cust210459@gmail.com,1
263.11,0,4,Regalia,Cust_210461,Abcd210461,8256232548,cust210461@gmail.com,1
342.0,0,4,Regalia,Cust_210462,Abcd210462,6497331721,cust210462@gmail.com,1
1916.59,0,4,Regalia,Cust_210463,Abcd210463,1544726691,cust210463@gmail.com,1
546.5,0,4,Regalia,Cust_210474,Abcd210474,4683825823,cust210474@gmail.com,1
491.13,0,4,Regalia,Cust_210476,Abcd210476,4644311971,cust210476@gmail.com,1
319.99,0,4,Regalia,Cust_210505,Abcd210505,9422166702,cust210505@gmail.com,1
379.01,0,4,Regalia,Cust_210509,Abcd210509,9051440354,cust210509@gmail.com,1
544.39,0,4,Regalia,Cust_210510,Abcd210510,5690202433,cust210510@gmail.com,1
328.32,0,4,Regalia,Cust_210511,Abcd210511,8651710190,cust210511@gmail.com,1
499.72,0,4,Regalia,Cust_210514,Abcd210514,4430472505,cust210514@gmail.com,1
722.12,0,4,Regalia,Cust_210519,Abcd210519,1475038186,cust210519@gmail.com,1
570.2,0,4,Regalia,Cust_210560,Abcd210560,5044346833,cust210560@gmail.com,1
371.3,0,4,Regalia,Cust_210570,Abcd210570,4086232702,cust210570@gmail.com,1
920.0,0,4,Regalia,Cust_210585,Abcd210585,1901898869,cust210585@gmail.com,1
260.0,0,4,Regalia,Cust_210613,Abcd210613,8156784179,cust210613@gmail.com,1
400.0,0,4,Regalia,Cust_210621,Abcd210621,1739006573,cust210621@gmail.com,1
263.17,0,4,Regalia,Cust_210624,Abcd210624,7566684469,cust210624@gmail.com,1
1155.54,0,4,Regalia,Cust_210627,Abcd210627,6412499009,cust210627@gmail.com,1
657.77,0,4,Regalia,Cust_210646,Abcd210646,4680220865,cust210646@gmail.com,1
2564.4,0,4,Regalia,Cust_210648,Abcd210648,6610693975,cust210648@gmail.com,1
393.3,0,4,Regalia,Cust_210651,Abcd210651,6988291688,cust210651@gmail.com,1
356.0,0,4,Regalia,Cust_210657,Abcd210657,1462333703,cust210657@gmail.com,1
282.0,0,4,Regalia,Cust_210711,Abcd210711,6042789281,cust210711@gmail.com,1
370.51,0,4,Regalia,Cust_210714,Abcd210714,8022034179,cust210714@gmail.com,1
288.0,0,4,Regalia,Cust_210722,Abcd210722,8151286525,cust210722@gmail.com,1
253.66,0,4,Regalia,Cust_210724,Abcd210724,4040448673,cust210724@gmail.com,1
795.0,0,4,Regalia,Cust_210738,Abcd210738,6502687857,cust210738@gmail.com,1
468.8,0,4,Regalia,Cust_210754,Abcd210754,4666560566,cust210754@gmail.com,1
335.61,0,4,Regalia,Cust_210771,Abcd210771,5052935149,cust210771@gmail.com,1
519.9,0,4,Regalia,Cust_210773,Abcd210773,6173011112,cust210773@gmail.com,1
523.74,0,4,Regalia,Cust_210787,Abcd210787,8703579299,cust210787@gmail.com,1
407.7,0,4,Regalia,Cust_210789,Abcd210789,3590575295,cust210789@gmail.com,1
679.48,0,4,Regalia,Cust_210797,Abcd210797,8301073940,cust210797@gmail.com,1
312.98,0,4,Regalia,Cust_210825,Abcd210825,6285544956,cust210825@gmail.com,1
290.64,0,4,Regalia,Cust_210829,Abcd210829,5569795712,cust210829@gmail.com,1
300.6,0,4,Regalia,Cust_210861,Abcd210861,9875262570,cust210861@gmail.com,1
437.0,0,4,Regalia,Cust_210864,Abcd210864,8300717242,cust210864@gmail.com,1
257.46,0,4,Regalia,Cust_210876,Abcd210876,4400056357,cust210876@gmail.com,1
333.0,0,4,Regalia,Cust_210912,Abcd210912,8930297547,cust210912@gmail.com,1
1476.0,0,4,Regalia,Cust_210920,Abcd210920,3373410207,cust210920@gmail.com,1
291.05,0,4,Regalia,Cust_210927,Abcd210927,8009511522,cust210927@gmail.com,1
269.0,0,4,Regalia,Cust_210928,Abcd210928,8151340768,cust210928@gmail.com,1
558.92,0,4,Regalia,Cust_210936,Abcd210936,4256415206,cust210936@gmail.com,1
521.19,0,4,Regalia,Cust_210937,Abcd210937,9586052853,cust210937@gmail.com,1
439.9,0,4,Regalia,Cust_210968,Abcd210968,3015939534,cust210968@gmail.com,1
456.46,0,4,Regalia,Cust_210972,Abcd210972,2084829674,cust210972@gmail.com,1
568.0,0,4,Regalia,Cust_210985,Abcd210985,2924716010,cust210985@gmail.com,1
3907.9,0,4,Regalia,Cust_211007,Abcd211007,3106232686,cust211007@gmail.com,1
1858.0,0,4,Regalia,Cust_211008,Abcd211008,7586871971,cust211008@gmail.com,1
1272.4,0,4,Regalia,Cust_211015,Abcd211015,5870072995,cust211015@gmail.com,1
467.41,0,4,Regalia,Cust_211022,Abcd211022,9291918198,cust211022@gmail.com,1
363.13,0,4,Regalia,Cust_211025,Abcd211025,6542665121,cust211025@gmail.com,1
396.0,0,4,Regalia,Cust_211030,Abcd211030,1435547595,cust211030@gmail.com,1
387.99,0,4,Regalia,Cust_211036,Abcd211036,1369285109,cust211036@gmail.com,1
599.0,0,4,Regalia,Cust_211048,Abcd211048,3770146132,cust211048@gmail.com,1
600.0,0,4,Regalia,Cust_211092,Abcd211092,7102787573,cust211092@gmail.com,1
330.5,0,4,Regalia,Cust_211093,Abcd211093,7760917879,cust211093@gmail.com,1
458.4,0,4,Regalia,Cust_211109,Abcd211109,7575365482,cust211109@gmail.com,1
368.33,0,4,Regalia,Cust_211118,Abcd211118,3657482932,cust211118@gmail.com,1
253.48,0,4,Regalia,Cust_211129,Abcd211129,8276223450,cust211129@gmail.com,1
340.08,0,4,Regalia,Cust_211130,Abcd211130,9739058625,cust211130@gmail.com,1
313.51,0,4,Regalia,Cust_211135,Abcd211135,2182113187,cust211135@gmail.com,1
300.0,0,4,Regalia,Cust_211156,Abcd211156,3145091383,cust211156@gmail.com,1
568.76,0,4,Regalia,Cust_211165,Abcd211165,6692508990,cust211165@gmail.com,1
2499.9,0,4,Regalia,Cust_211169,Abcd211169,9725914898,cust211169@gmail.com,1
310.04,0,4,Regalia,Cust_211176,Abcd211176,6487145351,cust211176@gmail.com,1
939.45,0,4,Regalia,Cust_211179,Abcd211179,8991345242,cust211179@gmail.com,1
388.76,0,4,Regalia,Cust_211207,Abcd211207,9025346332,cust211207@gmail.com,1
288.32,0,4,Regalia,Cust_211209,Abcd211209,2919511578,cust211209@gmail.com,1
319.0,0,4,Regalia,Cust_211215,Abcd211215,9617915714,cust211215@gmail.com,1
379.74,0,4,Regalia,Cust_211218,Abcd211218,5022898593,cust211218@gmail.com,1
462.78,0,4,Regalia,Cust_211226,Abcd211226,6663273345,cust211226@gmail.com,1
261.0,0,4,Regalia,Cust_211230,Abcd211230,5878205860,cust211230@gmail.com,1
282.9,0,4,Regalia,Cust_211232,Abcd211232,2979742475,cust211232@gmail.com,1
261.04,0,4,Regalia,Cust_211243,Abcd211243,4748487531,cust211243@gmail.com,1
759.6,0,4,Regalia,Cust_211245,Abcd211245,7524568017,cust211245@gmail.com,1
424.0,0,4,Regalia,Cust_211255,Abcd211255,8965009816,cust211255@gmail.com,1
1130.0,0,4,Regalia,Cust_211260,Abcd211260,2985308210,cust211260@gmail.com,1
307.5,0,4,Regalia,Cust_211264,Abcd211264,7874967442,cust211264@gmail.com,1
415.69,0,4,Regalia,Cust_211276,Abcd211276,2379786666,cust211276@gmail.com,1
405.0,0,4,Regalia,Cust_211301,Abcd211301,8701496454,cust211301@gmail.com,1
713.1,0,4,Regalia,Cust_211304,Abcd211304,6694877308,cust211304@gmail.com,1
1799.15,0,4,Regalia,Cust_211310,Abcd211310,1644525860,cust211310@gmail.com,1
265.0,0,4,Regalia,Cust_211313,Abcd211313,6764407460,cust211313@gmail.com,1
379.0,0,4,Regalia,Cust_211316,Abcd211316,9579241699,cust211316@gmail.com,1
394.0,0,4,Regalia,Cust_211319,Abcd211319,9947878520,cust211319@gmail.com,1
4675.0,0,4,Regalia,Cust_211323,Abcd211323,2951183206,cust211323@gmail.com,1
879.0,0,4,Regalia,Cust_211333,Abcd211333,3362403072,cust211333@gmail.com,1
665.0,0,4,Regalia,Cust_211361,Abcd211361,3285371370,cust211361@gmail.com,1
400.0,0,4,Regalia,Cust_211371,Abcd211371,3193355121,cust211371@gmail.com,1
775.37,0,4,Regalia,Cust_211377,Abcd211377,8490979154,cust211377@gmail.com,1
1143.84,0,4,Regalia,Cust_211415,Abcd211415,9046957365,cust211415@gmail.com,1
350.0,0,4,Regalia,Cust_211430,Abcd211430,2307870832,cust211430@gmail.com,1
386.44,0,4,Regalia,Cust_211442,Abcd211442,6749557694,cust211442@gmail.com,1
592.98,0,4,Regalia,Cust_211446,Abcd211446,3956139991,cust211446@gmail.com,1
2160.12,0,4,Regalia,Cust_211450,Abcd211450,8733280650,cust211450@gmail.com,1
511.91,0,4,Regalia,Cust_211471,Abcd211471,8079954465,cust211471@gmail.com,1
400.0,0,4,Regalia,Cust_211473,Abcd211473,3770363281,cust211473@gmail.com,1
680.0,0,4,Regalia,Cust_211482,Abcd211482,2865061040,cust211482@gmail.com,1
258.0,0,4,Regalia,Cust_211485,Abcd211485,8746914943,cust211485@gmail.com,1
488.78,0,4,Regalia,Cust_211490,Abcd211490,4265929463,cust211490@gmail.com,1
488.63,0,4,Regalia,Cust_211497,Abcd211497,8897417262,cust211497@gmail.com,1
623.0,0,4,Regalia,Cust_211505,Abcd211505,3709723727,cust211505@gmail.com,1
257.11,0,4,Regalia,Cust_211509,Abcd211509,4945126010,cust211509@gmail.com,1
270.0,0,4,Regalia,Cust_211526,Abcd211526,8412270571,cust211526@gmail.com,1
373.9,0,4,Regalia,Cust_211542,Abcd211542,9107039289,cust211542@gmail.com,1
1271.3,0,4,Regalia,Cust_211564,Abcd211564,9059681880,cust211564@gmail.com,1
422.0,0,4,Regalia,Cust_211568,Abcd211568,6222212403,cust211568@gmail.com,1
1225.56,0,4,Regalia,Cust_211570,Abcd211570,7250443394,cust211570@gmail.com,1
428.13,0,4,Regalia,Cust_211580,Abcd211580,1401900681,cust211580@gmail.com,1
2101.85,0,4,Regalia,Cust_211593,Abcd211593,8599839732,cust211593@gmail.com,1
1666.95,0,4,Regalia,Cust_211609,Abcd211609,1156753892,cust211609@gmail.com,1
298.0,0,4,Regalia,Cust_211644,Abcd211644,2420226048,cust211644@gmail.com,1
584.0,0,4,Regalia,Cust_211650,Abcd211650,2421943507,cust211650@gmail.com,1
354.28,0,4,Regalia,Cust_211654,Abcd211654,9383039059,cust211654@gmail.com,1
632.92,0,4,Regalia,Cust_211656,Abcd211656,6492508179,cust211656@gmail.com,1
272.65,0,4,Regalia,Cust_211666,Abcd211666,2534358903,cust211666@gmail.com,1
252.74,0,4,Regalia,Cust_211669,Abcd211669,7807663341,cust211669@gmail.com,1
370.02,0,4,Regalia,Cust_211675,Abcd211675,3105484886,cust211675@gmail.com,1
802.8,0,4,Regalia,Cust_211683,Abcd211683,8443983900,cust211683@gmail.com,1
356.11,0,4,Regalia,Cust_211689,Abcd211689,1191318850,cust211689@gmail.com,1
743.46,0,4,Regalia,Cust_211703,Abcd211703,2902484348,cust211703@gmail.com,1
282.53,0,4,Regalia,Cust_211704,Abcd211704,4187218023,cust211704@gmail.com,1
333.85,0,4,Regalia,Cust_211708,Abcd211708,8333569938,cust211708@gmail.com,1
1451.3,0,4,Regalia,Cust_211715,Abcd211715,1605495367,cust211715@gmail.com,1
1373.25,0,4,Regalia,Cust_211724,Abcd211724,2745292407,cust211724@gmail.com,1
250.96,0,4,Regalia,Cust_211729,Abcd211729,5336816752,cust211729@gmail.com,1
672.0,0,4,Regalia,Cust_211732,Abcd211732,3169046347,cust211732@gmail.com,1
342.04,0,4,Regalia,Cust_211738,Abcd211738,8070332878,cust211738@gmail.com,1
306.0,0,4,Regalia,Cust_211740,Abcd211740,8079501491,cust211740@gmail.com,1
425.2,0,4,Regalia,Cust_211742,Abcd211742,2131672170,cust211742@gmail.com,1
289.0,0,4,Regalia,Cust_211750,Abcd211750,8397274229,cust211750@gmail.com,1
398.0,0,4,Regalia,Cust_211783,Abcd211783,5063132088,cust211783@gmail.com,1
254.78,0,4,Regalia,Cust_211835,Abcd211835,8714829350,cust211835@gmail.com,1
855.8,0,4,Regalia,Cust_211839,Abcd211839,2977489155,cust211839@gmail.com,1
688.88,0,4,Regalia,Cust_211857,Abcd211857,2926206642,cust211857@gmail.com,1
632.92,0,4,Regalia,Cust_211859,Abcd211859,1389838844,cust211859@gmail.com,1
1445.0,0,4,Regalia,Cust_211862,Abcd211862,2116978002,cust211862@gmail.com,1
835.0,0,4,Regalia,Cust_211898,Abcd211898,2959505657,cust211898@gmail.com,1
700.0,0,4,Regalia,Cust_211902,Abcd211902,1046912725,cust211902@gmail.com,1
339.0,0,4,Regalia,Cust_211915,Abcd211915,4521722328,cust211915@gmail.com,1
432.48,0,4,Regalia,Cust_211926,Abcd211926,4827833861,cust211926@gmail.com,1
751.0,0,4,Regalia,Cust_211928,Abcd211928,1178788150,cust211928@gmail.com,1
602.69,0,4,Regalia,Cust_211938,Abcd211938,6278672230,cust211938@gmail.com,1
352.57,0,4,Regalia,Cust_211949,Abcd211949,9815332038,cust211949@gmail.com,1
835.0,0,4,Regalia,Cust_211956,Abcd211956,5230212960,cust211956@gmail.com,1
826.02,0,4,Regalia,Cust_211970,Abcd211970,2099217117,cust211970@gmail.com,1
299.95,0,4,Regalia,Cust_211977,Abcd211977,9009015411,cust211977@gmail.com,1
375.0,0,4,Regalia,Cust_212005,Abcd212005,5503913884,cust212005@gmail.com,1
300.0,0,4,Regalia,Cust_212045,Abcd212045,1332859599,cust212045@gmail.com,1
330.84,0,4,Regalia,Cust_212052,Abcd212052,2747385091,cust212052@gmail.com,1
456.0,0,4,Regalia,Cust_212069,Abcd212069,1419593315,cust212069@gmail.com,1
387.2,0,4,Regalia,Cust_212073,Abcd212073,9257910006,cust212073@gmail.com,1
1162.47,0,4,Regalia,Cust_212074,Abcd212074,1223481650,cust212074@gmail.com,1
517.67,0,4,Regalia,Cust_212076,Abcd212076,5427121948,cust212076@gmail.com,1
329.75,0,4,Regalia,Cust_212087,Abcd212087,8245661214,cust212087@gmail.com,1
293.88,0,4,Regalia,Cust_212095,Abcd212095,9846359951,cust212095@gmail.com,1
1000.0,0,4,Regalia,Cust_212117,Abcd212117,8202194282,cust212117@gmail.com,1
462.19,0,4,Regalia,Cust_212130,Abcd212130,7409246948,cust212130@gmail.com,1
1018.12,0,4,Regalia,Cust_212157,Abcd212157,6837074201,cust212157@gmail.com,1
635.3,0,4,Regalia,Cust_212167,Abcd212167,3932815937,cust212167@gmail.com,1
350.0,0,4,Regalia,Cust_212184,Abcd212184,7401365648,cust212184@gmail.com,1
325.0,0,4,Regalia,Cust_212199,Abcd212199,3375793082,cust212199@gmail.com,1
284.95,0,4,Regalia,Cust_212208,Abcd212208,6894046830,cust212208@gmail.com,1
357.6,0,4,Regalia,Cust_212222,Abcd212222,8573448559,cust212222@gmail.com,1
272.65,0,4,Regalia,Cust_212226,Abcd212226,2321628707,cust212226@gmail.com,1
393.15,0,4,Regalia,Cust_212236,Abcd212236,4161873809,cust212236@gmail.com,1
539.11,0,4,Regalia,Cust_212247,Abcd212247,3438035319,cust212247@gmail.com,1
1854.18,0,4,Regalia,Cust_212253,Abcd212253,8017449767,cust212253@gmail.com,1
492.38,0,4,Regalia,Cust_212254,Abcd212254,8521175011,cust212254@gmail.com,1
896.14,0,4,Regalia,Cust_212268,Abcd212268,6211385804,cust212268@gmail.com,1
273.15,0,4,Regalia,Cust_212284,Abcd212284,7732766144,cust212284@gmail.com,1
438.17,0,4,Regalia,Cust_212287,Abcd212287,8409794643,cust212287@gmail.com,1
378.0,0,4,Regalia,Cust_212294,Abcd212294,3554671518,cust212294@gmail.com,1
399.7,0,4,Regalia,Cust_212295,Abcd212295,5086160457,cust212295@gmail.com,1
627.95,0,4,Regalia,Cust_212303,Abcd212303,6654923937,cust212303@gmail.com,1
290.19,0,4,Regalia,Cust_212309,Abcd212309,6449014390,cust212309@gmail.com,1
273.0,0,4,Regalia,Cust_212313,Abcd212313,9790585025,cust212313@gmail.com,1
361.08,0,4,Regalia,Cust_212321,Abcd212321,6337883109,cust212321@gmail.com,1
316.51,0,4,Regalia,Cust_212330,Abcd212330,7952941911,cust212330@gmail.com,1
282.98,0,4,Regalia,Cust_212340,Abcd212340,2081901437,cust212340@gmail.com,1
300.0,0,4,Regalia,Cust_212356,Abcd212356,3001896334,cust212356@gmail.com,1
257.37,0,4,Regalia,Cust_212364,Abcd212364,2439371412,cust212364@gmail.com,1
2756.03,0,4,Regalia,Cust_212369,Abcd212369,7879079114,cust212369@gmail.com,1
790.02,0,4,Regalia,Cust_212376,Abcd212376,5144900193,cust212376@gmail.com,1
1155.54,0,4,Regalia,Cust_212379,Abcd212379,3642692883,cust212379@gmail.com,1
548.0,0,4,Regalia,Cust_212393,Abcd212393,6975517631,cust212393@gmail.com,1
889.28,0,4,Regalia,Cust_212397,Abcd212397,5612526602,cust212397@gmail.com,1
289.71,0,4,Regalia,Cust_212407,Abcd212407,6965783501,cust212407@gmail.com,1
1200.0,0,4,Regalia,Cust_212427,Abcd212427,9815575620,cust212427@gmail.com,1
330.0,0,4,Regalia,Cust_212438,Abcd212438,4583710431,cust212438@gmail.com,1
300.0,0,4,Regalia,Cust_212445,Abcd212445,8710494226,cust212445@gmail.com,1
382.5,0,4,Regalia,Cust_212447,Abcd212447,3352071618,cust212447@gmail.com,1
718.25,0,4,Regalia,Cust_212481,Abcd212481,8901229994,cust212481@gmail.com,1
569.7,0,4,Regalia,Cust_212482,Abcd212482,9693396176,cust212482@gmail.com,1
2583.54,0,4,Regalia,Cust_212490,Abcd212490,3158351273,cust212490@gmail.com,1
411.0,0,4,Regalia,Cust_212503,Abcd212503,4201464689,cust212503@gmail.com,1
316.91,0,4,Regalia,Cust_212508,Abcd212508,7866777379,cust212508@gmail.com,1
439.96,0,4,Regalia,Cust_212510,Abcd212510,3504435064,cust212510@gmail.com,1
1236.65,0,4,Regalia,Cust_212519,Abcd212519,9494842100,cust212519@gmail.com,1
259.22,0,4,Regalia,Cust_212529,Abcd212529,6434699455,cust212529@gmail.com,1
967.24,0,4,Regalia,Cust_212535,Abcd212535,7934996602,cust212535@gmail.com,1
781.61,0,4,Regalia,Cust_212548,Abcd212548,4236566783,cust212548@gmail.com,1
273.14,0,4,Regalia,Cust_212567,Abcd212567,6803603241,cust212567@gmail.com,1
816.75,0,4,Regalia,Cust_212573,Abcd212573,1543779653,cust212573@gmail.com,1
296.6,0,4,Regalia,Cust_212574,Abcd212574,3286936743,cust212574@gmail.com,1
876.49,0,4,Regalia,Cust_212580,Abcd212580,8276385452,cust212580@gmail.com,1
900.38,0,4,Regalia,Cust_212592,Abcd212592,9322561211,cust212592@gmail.com,1
305.95,0,4,Regalia,Cust_212600,Abcd212600,6217379521,cust212600@gmail.com,1
1128.35,0,4,Regalia,Cust_212601,Abcd212601,8605630711,cust212601@gmail.com,1
463.0,0,4,Regalia,Cust_212604,Abcd212604,5418526177,cust212604@gmail.com,1
637.06,0,4,Regalia,Cust_212620,Abcd212620,5289608464,cust212620@gmail.com,1
373.0,0,4,Regalia,Cust_212630,Abcd212630,7208803170,cust212630@gmail.com,1
727.91,1,4,Regalia,Cust_212645,Abcd212645,5806723992,cust212645@gmail.com,1
418.42,0,4,Regalia,Cust_212646,Abcd212646,1603961883,cust212646@gmail.com,1
292.97,0,4,Regalia,Cust_212648,Abcd212648,9115141904,cust212648@gmail.com,1
1064.82,0,4,Regalia,Cust_212654,Abcd212654,7287795015,cust212654@gmail.com,1
308.43,0,4,Regalia,Cust_212655,Abcd212655,1592658733,cust212655@gmail.com,1
376.17,0,4,Regalia,Cust_212665,Abcd212665,9533871535,cust212665@gmail.com,1
268.92,0,4,Regalia,Cust_212666,Abcd212666,4227183628,cust212666@gmail.com,1
474.85,0,4,Regalia,Cust_212669,Abcd212669,4664275176,cust212669@gmail.com,1
553.5,0,4,Regalia,Cust_212672,Abcd212672,4513942552,cust212672@gmail.com,1
255.99,0,4,Regalia,Cust_212673,Abcd212673,4357468744,cust212673@gmail.com,1
353.0,0,4,Regalia,Cust_212692,Abcd212692,7691323328,cust212692@gmail.com,1
1500.0,0,4,Regalia,Cust_212704,Abcd212704,6475848668,cust212704@gmail.com,1
318.14,0,4,Regalia,Cust_212713,Abcd212713,3871209785,cust212713@gmail.com,1
333.5,0,4,Regalia,Cust_212715,Abcd212715,4238837001,cust212715@gmail.com,1
423.88,0,4,Regalia,Cust_212719,Abcd212719,4653437092,cust212719@gmail.com,1
467.57,0,4,Regalia,Cust_212724,Abcd212724,6601464599,cust212724@gmail.com,1
990.62,0,4,Regalia,Cust_212734,Abcd212734,5117589538,cust212734@gmail.com,1
5026.26,0,4,Regalia,Cust_212736,Abcd212736,1330446822,cust212736@gmail.com,1
313.79,0,4,Regalia,Cust_212742,Abcd212742,7905260590,cust212742@gmail.com,1
458.22,0,4,Regalia,Cust_212803,Abcd212803,2879572909,cust212803@gmail.com,1
266.16,0,4,Regalia,Cust_212817,Abcd212817,5983693724,cust212817@gmail.com,1
458.22,0,4,Regalia,Cust_212818,Abcd212818,6433903324,cust212818@gmail.com,1
1127.78,0,4,Regalia,Cust_212825,Abcd212825,7172699502,cust212825@gmail.com,1
1417.86,0,4,Regalia,Cust_212828,Abcd212828,8422300438,cust212828@gmail.com,1
861.0,0,4,Regalia,Cust_212868,Abcd212868,5375304887,cust212868@gmail.com,1
393.0,0,4,Regalia,Cust_212871,Abcd212871,7192815012,cust212871@gmail.com,1
478.0,0,4,Regalia,Cust_212874,Abcd212874,8854278917,cust212874@gmail.com,1
377.99,0,4,Regalia,Cust_212887,Abcd212887,4573541828,cust212887@gmail.com,1
503.14,0,4,Regalia,Cust_212898,Abcd212898,4089821797,cust212898@gmail.com,1
273.14,0,4,Regalia,Cust_212905,Abcd212905,6946632589,cust212905@gmail.com,1
268.44,0,4,Regalia,Cust_212910,Abcd212910,5625870986,cust212910@gmail.com,1
598.0,0,4,Regalia,Cust_212924,Abcd212924,3648597827,cust212924@gmail.com,1
665.49,0,4,Regalia,Cust_212946,Abcd212946,2895010172,cust212946@gmail.com,1
254.75,0,4,Regalia,Cust_212947,Abcd212947,9197268176,cust212947@gmail.com,1
1049.61,0,4,Regalia,Cust_212951,Abcd212951,5161270604,cust212951@gmail.com,1
251.54,0,4,Regalia,Cust_212956,Abcd212956,1220312171,cust212956@gmail.com,1
263.66,0,4,Regalia,Cust_212965,Abcd212965,9151200653,cust212965@gmail.com,1
388.99,0,4,Regalia,Cust_212969,Abcd212969,2724248026,cust212969@gmail.com,1
270.9,0,4,Regalia,Cust_212972,Abcd212972,3964165640,cust212972@gmail.com,1
3917.92,0,4,Regalia,Cust_212993,Abcd212993,2152531949,cust212993@gmail.com,1
1424.65,0,4,Regalia,Cust_212996,Abcd212996,5180978770,cust212996@gmail.com,1
1600.0,0,4,Regalia,Cust_213033,Abcd213033,4995707018,cust213033@gmail.com,1
282.53,0,4,Regalia,Cust_213038,Abcd213038,2717806149,cust213038@gmail.com,1
756.63,0,4,Regalia,Cust_213045,Abcd213045,2053452281,cust213045@gmail.com,1
656.12,0,4,Regalia,Cust_213047,Abcd213047,2741334171,cust213047@gmail.com,1
570.0,0,4,Regalia,Cust_213062,Abcd213062,2886061585,cust213062@gmail.com,1
685.0,0,4,Regalia,Cust_213069,Abcd213069,4778978037,cust213069@gmail.com,1
656.12,0,4,Regalia,Cust_213078,Abcd213078,9576096701,cust213078@gmail.com,1
1198.72,0,4,Regalia,Cust_213088,Abcd213088,8942878795,cust213088@gmail.com,1
392.0,0,4,Regalia,Cust_213105,Abcd213105,8217200189,cust213105@gmail.com,1
724.39,0,4,Regalia,Cust_213124,Abcd213124,1982896290,cust213124@gmail.com,1
264.36,0,4,Regalia,Cust_213159,Abcd213159,1182619066,cust213159@gmail.com,1
599.0,0,4,Regalia,Cust_213170,Abcd213170,2406197008,cust213170@gmail.com,1
599.0,0,4,Regalia,Cust_213171,Abcd213171,4167876606,cust213171@gmail.com,1
263.6,0,4,Regalia,Cust_213175,Abcd213175,1399525100,cust213175@gmail.com,1
907.9,0,4,Regalia,Cust_213183,Abcd213183,7953154846,cust213183@gmail.com,1
326.27,0,4,Regalia,Cust_213192,Abcd213192,9674479696,cust213192@gmail.com,1
833.52,0,4,Regalia,Cust_213245,Abcd213245,7264133184,cust213245@gmail.com,1
319.0,0,4,Regalia,Cust_213280,Abcd213280,4490704389,cust213280@gmail.com,1
274.68,0,4,Regalia,Cust_213281,Abcd213281,4957245330,cust213281@gmail.com,1
302.5,0,4,Regalia,Cust_213294,Abcd213294,1195401100,cust213294@gmail.com,1
393.64,0,4,Regalia,Cust_213303,Abcd213303,8160282400,cust213303@gmail.com,1
317.93,0,4,Regalia,Cust_213321,Abcd213321,6469762452,cust213321@gmail.com,1
587.0,0,4,Regalia,Cust_213330,Abcd213330,7516379400,cust213330@gmail.com,1
512.99,0,4,Regalia,Cust_213334,Abcd213334,2671386462,cust213334@gmail.com,1
1220.5,0,4,Regalia,Cust_213352,Abcd213352,7441899585,cust213352@gmail.com,1
1387.28,0,4,Regalia,Cust_213356,Abcd213356,3727231257,cust213356@gmail.com,1
1020.0,0,4,Regalia,Cust_213371,Abcd213371,4957014154,cust213371@gmail.com,1
609.6,0,4,Regalia,Cust_213389,Abcd213389,2680361586,cust213389@gmail.com,1
320.0,0,4,Regalia,Cust_213393,Abcd213393,1202209560,cust213393@gmail.com,1
300.66,0,4,Regalia,Cust_213401,Abcd213401,9045330302,cust213401@gmail.com,1
913.52,0,4,Regalia,Cust_213410,Abcd213410,9084115564,cust213410@gmail.com,1
549.0,0,4,Regalia,Cust_213434,Abcd213434,6246845094,cust213434@gmail.com,1
540.0,0,4,Regalia,Cust_213437,Abcd213437,5663967185,cust213437@gmail.com,1
1201.2,0,4,Regalia,Cust_213441,Abcd213441,6314659676,cust213441@gmail.com,1
2890.63,0,4,Regalia,Cust_213444,Abcd213444,5428285671,cust213444@gmail.com,1
436.98,0,4,Regalia,Cust_213493,Abcd213493,2224403223,cust213493@gmail.com,1
344.54,0,4,Regalia,Cust_213500,Abcd213500,6957329250,cust213500@gmail.com,1
1089.48,0,4,Regalia,Cust_213517,Abcd213517,4153737708,cust213517@gmail.com,1
437.31,0,4,Regalia,Cust_213528,Abcd213528,5430998371,cust213528@gmail.com,1
1768.99,0,4,Regalia,Cust_213530,Abcd213530,6945523516,cust213530@gmail.com,1
650.0,0,4,Regalia,Cust_213552,Abcd213552,8233714522,cust213552@gmail.com,1
2775.17,0,4,Regalia,Cust_213558,Abcd213558,3735254791,cust213558@gmail.com,1
835.0,0,4,Regalia,Cust_213562,Abcd213562,6584551536,cust213562@gmail.com,1
613.3,0,4,Regalia,Cust_213592,Abcd213592,1678736448,cust213592@gmail.com,1
494.95,0,4,Regalia,Cust_213611,Abcd213611,5846526551,cust213611@gmail.com,1
599.0,0,4,Regalia,Cust_213633,Abcd213633,1662694300,cust213633@gmail.com,1
465.09,0,4,Regalia,Cust_213636,Abcd213636,7683482125,cust213636@gmail.com,1
283.32,0,4,Regalia,Cust_213657,Abcd213657,1045271883,cust213657@gmail.com,1
3492.39,0,4,Regalia,Cust_213676,Abcd213676,1040505958,cust213676@gmail.com,1
